Date,Open,High,Low,Close,Volume,QuoteVolume
"9/11/2022, 9:41:00 AM",21654.61000000,21665.40000000,21653.58000000,21654.83000000,151.26182000,1662889319999
"9/11/2022, 9:42:00 AM",21655.86000000,21656.75000000,21636.37000000,21637.32000000,121.24873000,1662889379999
"9/11/2022, 9:43:00 AM",21636.44000000,21640.00000000,21628.98000000,21630.84000000,134.07317000,1662889439999
"9/11/2022, 9:44:00 AM",21630.84000000,21647.91000000,21629.67000000,21640.97000000,153.85740000,1662889499999
"9/11/2022, 9:45:00 AM",21641.13000000,21642.00000000,21631.00000000,21633.47000000,174.74235000,1662889559999
"9/11/2022, 9:46:00 AM",21633.42000000,21641.20000000,21631.83000000,21632.48000000,135.11912000,1662889619999
"9/11/2022, 9:47:00 AM",21632.48000000,21634.02000000,21616.11000000,21624.22000000,172.12827000,1662889679999
"9/11/2022, 9:48:00 AM",21623.62000000,21631.22000000,21623.53000000,21630.87000000,64.85509000,1662889739999
"9/11/2022, 9:49:00 AM",21630.39000000,21635.58000000,21618.28000000,21620.04000000,119.81726000,1662889799999
"9/11/2022, 9:50:00 AM",21620.04000000,21631.98000000,21619.68000000,21629.81000000,96.13482000,1662889859999
"9/11/2022, 9:51:00 AM",21629.85000000,21641.93000000,21628.61000000,21635.14000000,108.91284000,1662889919999
"9/11/2022, 9:52:00 AM",21635.72000000,21637.83000000,21627.26000000,21629.02000000,101.39680000,1662889979999
"9/11/2022, 9:53:00 AM",21628.62000000,21644.85000000,21627.40000000,21638.50000000,140.30395000,1662890039999
"9/11/2022, 9:54:00 AM",21638.50000000,21640.94000000,21626.35000000,21627.52000000,98.47019000,1662890099999
"9/11/2022, 9:55:00 AM",21626.60000000,21631.34000000,21620.00000000,21622.56000000,193.51115000,1662890159999
"9/11/2022, 9:56:00 AM",21623.17000000,21623.70000000,21600.00000000,21601.02000000,173.10590000,1662890219999
"9/11/2022, 9:57:00 AM",21601.96000000,21608.00000000,21584.22000000,21607.72000000,226.44072000,1662890279999
"9/11/2022, 9:58:00 AM",21607.72000000,21609.00000000,21587.93000000,21593.72000000,172.31480000,1662890339999
"9/11/2022, 9:59:00 AM",21594.00000000,21605.98000000,21589.33000000,21604.00000000,130.32316000,1662890399999
"9/11/2022, 10:00:00 AM",21604.14000000,21614.72000000,21601.76000000,21612.63000000,112.82063000,1662890459999
"9/11/2022, 10:01:00 AM",21612.62000000,21621.80000000,21611.19000000,21613.55000000,148.73671000,1662890519999
"9/11/2022, 10:02:00 AM",21612.73000000,21624.39000000,21612.73000000,21622.53000000,85.12316000,1662890579999
"9/11/2022, 10:03:00 AM",21622.54000000,21636.11000000,21620.53000000,21623.74000000,179.12758000,1662890639999
"9/11/2022, 10:04:00 AM",21624.49000000,21630.00000000,21619.73000000,21627.51000000,100.99672000,1662890699999
"9/11/2022, 10:05:00 AM",21627.51000000,21630.64000000,21620.77000000,21623.94000000,100.05424000,1662890759999
"9/11/2022, 10:06:00 AM",21623.94000000,21638.11000000,21617.57000000,21630.29000000,186.27465000,1662890819999
"9/11/2022, 10:07:00 AM",21629.58000000,21633.39000000,21621.88000000,21624.99000000,102.02787000,1662890879999
"9/11/2022, 10:08:00 AM",21625.89000000,21635.00000000,21623.27000000,21630.85000000,84.14386000,1662890939999
"9/11/2022, 10:09:00 AM",21630.85000000,21634.11000000,21622.75000000,21626.73000000,96.68060000,1662890999999
"9/11/2022, 10:10:00 AM",21627.82000000,21637.81000000,21626.73000000,21636.78000000,109.43034000,1662891059999
"9/11/2022, 10:11:00 AM",21636.78000000,21638.22000000,21624.62000000,21631.76000000,100.46895000,1662891119999
"9/11/2022, 10:12:00 AM",21631.10000000,21642.00000000,21630.79000000,21638.46000000,144.40235000,1662891179999
"9/11/2022, 10:13:00 AM",21638.46000000,21642.70000000,21633.71000000,21639.12000000,112.30707000,1662891239999
"9/11/2022, 10:14:00 AM",21639.12000000,21640.28000000,21632.58000000,21637.64000000,90.44927000,1662891299999
"9/11/2022, 10:15:00 AM",21637.64000000,21640.73000000,21626.65000000,21632.23000000,132.10053000,1662891359999
"9/11/2022, 10:16:00 AM",21631.76000000,21644.59000000,21630.94000000,21640.69000000,146.78413000,1662891419999
"9/11/2022, 10:17:00 AM",21639.62000000,21645.76000000,21635.35000000,21640.23000000,157.10915000,1662891479999
"9/11/2022, 10:18:00 AM",21640.23000000,21640.23000000,21627.64000000,21631.99000000,143.48082000,1662891539999
"9/11/2022, 10:19:00 AM",21631.99000000,21635.77000000,21631.07000000,21633.87000000,83.05590000,1662891599999
"9/11/2022, 10:20:00 AM",21633.21000000,21634.83000000,21628.94000000,21631.27000000,51.64241000,1662891659999
"9/11/2022, 10:21:00 AM",21631.00000000,21632.58000000,21624.14000000,21625.97000000,131.10392000,1662891719999
"9/11/2022, 10:22:00 AM",21625.97000000,21631.36000000,21618.73000000,21618.73000000,112.41492000,1662891779999
"9/11/2022, 10:23:00 AM",21619.12000000,21619.46000000,21600.01000000,21606.86000000,168.02858000,1662891839999
"9/11/2022, 10:24:00 AM",21607.62000000,21617.41000000,21606.31000000,21616.23000000,108.92449000,1662891899999
"9/11/2022, 10:25:00 AM",21615.55000000,21617.05000000,21602.05000000,21609.39000000,142.32131000,1662891959999
"9/11/2022, 10:26:00 AM",21609.39000000,21620.56000000,21609.39000000,21620.38000000,123.49965000,1662892019999
"9/11/2022, 10:27:00 AM",21619.77000000,21621.22000000,21606.56000000,21614.30000000,160.26312000,1662892079999
"9/11/2022, 10:28:00 AM",21614.30000000,21618.44000000,21612.87000000,21614.92000000,91.37052000,1662892139999
"9/11/2022, 10:29:00 AM",21614.92000000,21619.52000000,21613.53000000,21616.76000000,87.45531000,1662892199999
"9/11/2022, 10:30:00 AM",21617.22000000,21638.62000000,21616.06000000,21637.16000000,181.99237000,1662892259999
"9/11/2022, 10:31:00 AM",21637.36000000,21653.53000000,21636.06000000,21645.92000000,206.79676000,1662892319999
"9/11/2022, 10:32:00 AM",21645.07000000,21662.09000000,21644.16000000,21649.88000000,197.71440000,1662892379999
"9/11/2022, 10:33:00 AM",21648.93000000,21649.89000000,21639.16000000,21640.46000000,153.95459000,1662892439999
"9/11/2022, 10:34:00 AM",21640.60000000,21647.60000000,21640.60000000,21645.01000000,97.19075000,1662892499999
"9/11/2022, 10:35:00 AM",21645.01000000,21647.57000000,21643.46000000,21645.11000000,81.32240000,1662892559999
"9/11/2022, 10:36:00 AM",21646.10000000,21676.52000000,21645.01000000,21659.69000000,242.49174000,1662892619999
"9/11/2022, 10:37:00 AM",21658.69000000,21671.03000000,21656.01000000,21660.20000000,168.54613000,1662892679999
"9/11/2022, 10:38:00 AM",21659.14000000,21660.66000000,21641.33000000,21645.40000000,122.02528000,1662892739999
"9/11/2022, 10:39:00 AM",21645.88000000,21649.10000000,21629.20000000,21634.22000000,193.39672000,1662892799999
"9/11/2022, 10:40:00 AM",21634.22000000,21642.87000000,21632.81000000,21639.84000000,121.62885000,1662892859999
"9/11/2022, 10:41:00 AM",21639.84000000,21648.22000000,21638.64000000,21643.18000000,100.02514000,1662892919999
"9/11/2022, 10:42:00 AM",21643.18000000,21646.31000000,21635.19000000,21638.44000000,103.99728000,1662892979999
"9/11/2022, 10:43:00 AM",21639.03000000,21658.89000000,21638.31000000,21651.97000000,155.40660000,1662893039999
"9/11/2022, 10:44:00 AM",21652.78000000,21666.81000000,21650.90000000,21666.35000000,188.88613000,1662893099999
"9/11/2022, 10:45:00 AM",21666.35000000,21675.29000000,21658.91000000,21663.12000000,238.85610000,1662893159999
"9/11/2022, 10:46:00 AM",21662.57000000,21664.57000000,21642.39000000,21647.80000000,196.59932000,1662893219999
"9/11/2022, 10:47:00 AM",21648.41000000,21650.75000000,21636.07000000,21639.72000000,156.63451000,1662893279999
"9/11/2022, 10:48:00 AM",21640.48000000,21647.22000000,21637.61000000,21639.27000000,128.77217000,1662893339999
"9/11/2022, 10:49:00 AM",21639.83000000,21641.43000000,21626.97000000,21630.74000000,112.42392000,1662893399999
"9/11/2022, 10:50:00 AM",21630.07000000,21643.23000000,21627.81000000,21641.18000000,131.66575000,1662893459999
"9/11/2022, 10:51:00 AM",21642.02000000,21647.45000000,21616.00000000,21621.85000000,231.62420000,1662893519999
"9/11/2022, 10:52:00 AM",21620.98000000,21632.87000000,21612.57000000,21616.24000000,213.74016000,1662893579999
"9/11/2022, 10:53:00 AM",21615.13000000,21619.16000000,21592.34000000,21594.60000000,371.45854000,1662893639999
"9/11/2022, 10:54:00 AM",21593.39000000,21603.00000000,21571.43000000,21578.30000000,388.17087000,1662893699999
"9/11/2022, 10:55:00 AM",21579.16000000,21591.22000000,21572.35000000,21587.73000000,228.43922000,1662893759999
"9/11/2022, 10:56:00 AM",21588.36000000,21596.58000000,21572.25000000,21574.46000000,201.06481000,1662893819999
"9/11/2022, 10:57:00 AM",21574.46000000,21590.08000000,21572.72000000,21579.11000000,168.18527000,1662893879999
"9/11/2022, 10:58:00 AM",21579.11000000,21584.34000000,21577.38000000,21584.17000000,106.66340000,1662893939999
"9/11/2022, 10:59:00 AM",21582.98000000,21598.97000000,21578.60000000,21593.97000000,179.16605000,1662893999999
"9/11/2022, 11:00:00 AM",21594.82000000,21606.49000000,21593.20000000,21605.14000000,136.08243000,1662894059999
"9/11/2022, 11:01:00 AM",21605.13000000,21611.22000000,21600.05000000,21602.86000000,187.20452000,1662894119999
"9/11/2022, 11:02:00 AM",21602.86000000,21604.16000000,21595.00000000,21596.28000000,119.57870000,1662894179999
"9/11/2022, 11:03:00 AM",21596.66000000,21617.39000000,21595.95000000,21607.34000000,155.92800000,1662894239999
"9/11/2022, 11:04:00 AM",21606.20000000,21611.97000000,21603.76000000,21611.01000000,119.13324000,1662894299999
"9/11/2022, 11:05:00 AM",21611.01000000,21617.13000000,21605.09000000,21609.20000000,159.62653000,1662894359999
"9/11/2022, 11:06:00 AM",21610.31000000,21610.79000000,21597.39000000,21598.98000000,123.04981000,1662894419999
"9/11/2022, 11:07:00 AM",21598.98000000,21637.74000000,21598.50000000,21636.68000000,285.44689000,1662894479999
"9/11/2022, 11:08:00 AM",21636.19000000,21649.36000000,21631.00000000,21636.65000000,241.63320000,1662894539999
"9/11/2022, 11:09:00 AM",21636.65000000,21660.57000000,21635.20000000,21660.57000000,239.23538000,1662894599999
"9/11/2022, 11:10:00 AM",21660.57000000,21679.17000000,21652.29000000,21662.41000000,326.66650000,1662894659999
"9/11/2022, 11:11:00 AM",21662.41000000,21662.41000000,21642.11000000,21642.37000000,190.85264000,1662894719999
"9/11/2022, 11:12:00 AM",21642.40000000,21652.02000000,21637.84000000,21642.08000000,203.03995000,1662894779999
"9/11/2022, 11:13:00 AM",21641.16000000,21642.22000000,21627.78000000,21628.53000000,179.94592000,1662894839999
"9/11/2022, 11:14:00 AM",21629.36000000,21643.03000000,21628.11000000,21633.65000000,119.01568000,1662894899999
"9/11/2022, 11:15:00 AM",21633.65000000,21645.00000000,21631.73000000,21635.47000000,134.40035000,1662894959999
"9/11/2022, 11:16:00 AM",21636.42000000,21651.22000000,21635.50000000,21644.61000000,204.74793000,1662895019999
"9/11/2022, 11:17:00 AM",21643.81000000,21655.36000000,21642.84000000,21648.88000000,161.29157000,1662895079999
"9/11/2022, 11:18:00 AM",21648.88000000,21656.16000000,21647.36000000,21651.72000000,147.22384000,1662895139999
"9/11/2022, 11:19:00 AM",21651.72000000,21672.62000000,21645.27000000,21651.08000000,297.84901000,1662895199999
"9/11/2022, 11:20:00 AM",21651.08000000,21698.00000000,21650.00000000,21683.15000000,440.68106000,1662895259999
"9/11/2022, 11:21:00 AM",21682.07000000,21698.36000000,21669.27000000,21693.63000000,351.31295000,1662895319999
"9/11/2022, 11:22:00 AM",21695.88000000,21697.85000000,21677.22000000,21696.31000000,245.24822000,1662895379999
"9/11/2022, 11:23:00 AM",21696.20000000,21697.85000000,21684.00000000,21687.74000000,283.41078000,1662895439999
"9/11/2022, 11:24:00 AM",21687.74000000,21691.83000000,21675.16000000,21679.34000000,164.32000000,1662895499999
"9/11/2022, 11:25:00 AM",21679.79000000,21683.23000000,21666.47000000,21667.74000000,248.20548000,1662895559999
"9/11/2022, 11:26:00 AM",21666.72000000,21676.99000000,21660.22000000,21674.72000000,178.16286000,1662895619999
"9/11/2022, 11:27:00 AM",21674.19000000,21682.99000000,21673.95000000,21676.92000000,139.88393000,1662895679999
"9/11/2022, 11:28:00 AM",21678.18000000,21679.87000000,21666.19000000,21666.93000000,134.26744000,1662895739999
"9/11/2022, 11:29:00 AM",21667.89000000,21668.65000000,21656.70000000,21658.45000000,137.99485000,1662895799999
"9/11/2022, 11:30:00 AM",21658.49000000,21673.10000000,21657.43000000,21667.03000000,177.73694000,1662895859999
"9/11/2022, 11:31:00 AM",21665.97000000,21667.59000000,21657.48000000,21666.57000000,141.16384000,1662895919999
"9/11/2022, 11:32:00 AM",21666.26000000,21675.24000000,21663.06000000,21674.27000000,144.58615000,1662895979999
"9/11/2022, 11:33:00 AM",21674.26000000,21679.60000000,21661.22000000,21665.05000000,228.38859000,1662896039999
"9/11/2022, 11:34:00 AM",21665.05000000,21665.24000000,21639.61000000,21640.23000000,276.67324000,1662896099999
"9/11/2022, 11:35:00 AM",21640.23000000,21641.07000000,21629.97000000,21634.53000000,194.22432000,1662896159999
"9/11/2022, 11:36:00 AM",21634.53000000,21635.12000000,21605.00000000,21607.17000000,319.93857000,1662896219999
"9/11/2022, 11:37:00 AM",21607.17000000,21624.46000000,21601.81000000,21622.54000000,174.42457000,1662896279999
"9/11/2022, 11:38:00 AM",21623.78000000,21625.45000000,21608.10000000,21611.11000000,145.36403000,1662896339999
"9/11/2022, 11:39:00 AM",21611.11000000,21626.58000000,21605.33000000,21624.87000000,183.12476000,1662896399999
"9/11/2022, 11:40:00 AM",21624.87000000,21625.85000000,21618.78000000,21624.27000000,175.25271000,1662896459999
"9/11/2022, 11:41:00 AM",21623.32000000,21637.59000000,21620.98000000,21626.74000000,188.37659000,1662896519999
"9/11/2022, 11:42:00 AM",21626.88000000,21642.85000000,21625.81000000,21632.65000000,155.05294000,1662896579999
"9/11/2022, 11:43:00 AM",21634.02000000,21639.19000000,21630.46000000,21631.73000000,152.28539000,1662896639999
"9/11/2022, 11:44:00 AM",21631.73000000,21635.88000000,21629.61000000,21633.74000000,101.14490000,1662896699999
"9/11/2022, 11:45:00 AM",21633.74000000,21638.68000000,21629.49000000,21636.30000000,160.31045000,1662896759999
"9/11/2022, 11:46:00 AM",21636.30000000,21643.48000000,21634.43000000,21641.32000000,107.43749000,1662896819999
"9/11/2022, 11:47:00 AM",21641.32000000,21654.49000000,21640.96000000,21647.09000000,174.16245000,1662896879999
"9/11/2022, 11:48:00 AM",21647.80000000,21648.20000000,21634.73000000,21636.47000000,181.29301000,1662896939999
"9/11/2022, 11:49:00 AM",21635.90000000,21636.47000000,21618.52000000,21619.04000000,180.58883000,1662896999999
"9/11/2022, 11:50:00 AM",21619.61000000,21624.28000000,21617.09000000,21623.45000000,111.96900000,1662897059999
"9/11/2022, 11:51:00 AM",21622.69000000,21626.13000000,21615.55000000,21622.09000000,160.24248000,1662897119999
"9/11/2022, 11:52:00 AM",21622.96000000,21631.00000000,21615.61000000,21616.09000000,174.94109000,1662897179999
"9/11/2022, 11:53:00 AM",21615.64000000,21617.67000000,21603.19000000,21610.84000000,216.64237000,1662897239999
"9/11/2022, 11:54:00 AM",21609.81000000,21618.62000000,21607.67000000,21608.35000000,147.54866000,1662897299999
"9/11/2022, 11:55:00 AM",21608.36000000,21616.57000000,21605.77000000,21613.73000000,163.12271000,1662897359999
"9/11/2022, 11:56:00 AM",21613.01000000,21618.73000000,21605.01000000,21609.33000000,186.18408000,1662897419999
"9/11/2022, 11:57:00 AM",21609.33000000,21617.71000000,21608.76000000,21613.19000000,201.89563000,1662897479999
"9/11/2022, 11:58:00 AM",21613.19000000,21614.67000000,21608.67000000,21613.68000000,111.84530000,1662897539999
"9/11/2022, 11:59:00 AM",21613.22000000,21616.11000000,21610.85000000,21613.03000000,100.73161000,1662897599999
"9/11/2022, 12:00:00 PM",21613.03000000,21618.16000000,21606.04000000,21612.92000000,152.41081000,1662897659999
"9/11/2022, 12:01:00 PM",21612.92000000,21624.58000000,21610.86000000,21615.06000000,224.67945000,1662897719999
"9/11/2022, 12:02:00 PM",21615.55000000,21620.02000000,21500.00000000,21552.22000000,794.23594000,1662897779999
"9/11/2022, 12:03:00 PM",21552.22000000,21566.11000000,21535.40000000,21557.69000000,468.08231000,1662897839999
"9/11/2022, 12:04:00 PM",21557.69000000,21570.00000000,21550.00000000,21554.11000000,338.55445000,1662897899999
"9/11/2022, 12:05:00 PM",21553.38000000,21578.48000000,21550.23000000,21577.76000000,294.40494000,1662897959999
"9/11/2022, 12:06:00 PM",21577.76000000,21578.95000000,21566.25000000,21575.24000000,187.99833000,1662898019999
"9/11/2022, 12:07:00 PM",21575.24000000,21578.20000000,21563.84000000,21575.95000000,244.93778000,1662898079999
"9/11/2022, 12:08:00 PM",21575.27000000,21587.33000000,21567.34000000,21584.42000000,254.73122000,1662898139999
"9/11/2022, 12:09:00 PM",21585.58000000,21594.99000000,21579.04000000,21591.73000000,269.94785000,1662898199999
"9/11/2022, 12:10:00 PM",21592.76000000,21636.74000000,21591.73000000,21625.94000000,426.63324000,1662898259999
"9/11/2022, 12:11:00 PM",21626.80000000,21640.50000000,21614.03000000,21623.01000000,302.53740000,1662898319999
"9/11/2022, 12:12:00 PM",21624.17000000,21624.17000000,21608.13000000,21616.14000000,181.06603000,1662898379999
"9/11/2022, 12:13:00 PM",21616.14000000,21616.14000000,21583.76000000,21588.78000000,239.47651000,1662898439999
"9/11/2022, 12:14:00 PM",21589.75000000,21609.76000000,21585.41000000,21607.30000000,183.71333000,1662898499999
"9/11/2022, 12:15:00 PM",21607.30000000,21607.64000000,21577.60000000,21582.11000000,211.26676000,1662898559999
"9/11/2022, 12:16:00 PM",21583.46000000,21590.74000000,21577.25000000,21580.86000000,235.92102000,1662898619999
"9/11/2022, 12:17:00 PM",21581.49000000,21593.37000000,21580.26000000,21590.81000000,215.73533000,1662898679999
"9/11/2022, 12:18:00 PM",21591.10000000,21592.58000000,21575.00000000,21578.89000000,205.94933000,1662898739999
"9/11/2022, 12:19:00 PM",21579.53000000,21582.40000000,21563.74000000,21577.92000000,188.28316000,1662898799999
"9/11/2022, 12:20:00 PM",21577.92000000,21578.40000000,21569.03000000,21571.85000000,152.18327000,1662898859999
"9/11/2022, 12:21:00 PM",21572.46000000,21579.27000000,21570.45000000,21575.04000000,177.31545000,1662898919999
"9/11/2022, 12:22:00 PM",21575.05000000,21587.19000000,21572.49000000,21582.95000000,135.19955000,1662898979999
"9/11/2022, 12:23:00 PM",21582.09000000,21584.87000000,21562.48000000,21577.08000000,242.43749000,1662899039999
"9/11/2022, 12:24:00 PM",21576.20000000,21578.30000000,21570.41000000,21571.75000000,173.66689000,1662899099999
"9/11/2022, 12:25:00 PM",21571.75000000,21577.00000000,21563.03000000,21574.55000000,187.82464000,1662899159999
"9/11/2022, 12:26:00 PM",21575.64000000,21585.62000000,21574.46000000,21576.12000000,216.40348000,1662899219999
"9/11/2022, 12:27:00 PM",21576.12000000,21583.84000000,21575.27000000,21582.69000000,144.10604000,1662899279999
"9/11/2022, 12:28:00 PM",21582.69000000,21594.98000000,21582.49000000,21589.43000000,174.60722000,1662899339999
"9/11/2022, 12:29:00 PM",21588.57000000,21605.93000000,21588.04000000,21593.40000000,280.97921000,1662899399999
"9/11/2022, 12:30:00 PM",21593.27000000,21620.00000000,21592.48000000,21603.03000000,327.09303000,1662899459999
"9/11/2022, 12:31:00 PM",21604.22000000,21622.09000000,21602.29000000,21618.67000000,172.54931000,1662899519999
"9/11/2022, 12:32:00 PM",21618.10000000,21634.27000000,21608.15000000,21627.41000000,315.99556000,1662899579999
"9/11/2022, 12:33:00 PM",21627.93000000,21630.40000000,21610.71000000,21622.44000000,198.54513000,1662899639999
"9/11/2022, 12:34:00 PM",21622.44000000,21622.99000000,21609.07000000,21615.86000000,238.76518000,1662899699999
"9/11/2022, 12:35:00 PM",21616.21000000,21627.46000000,21615.39000000,21624.16000000,183.71108000,1662899759999
"9/11/2022, 12:36:00 PM",21624.16000000,21626.70000000,21615.72000000,21617.69000000,230.38235000,1662899819999
"9/11/2022, 12:37:00 PM",21617.70000000,21634.77000000,21617.47000000,21634.10000000,163.19926000,1662899879999
"9/11/2022, 12:38:00 PM",21633.34000000,21641.64000000,21622.47000000,21632.94000000,266.39536000,1662899939999
"9/11/2022, 12:39:00 PM",21632.02000000,21636.17000000,21620.41000000,21628.40000000,222.24738000,1662899999999
"9/11/2022, 12:40:00 PM",21629.74000000,21632.45000000,21618.80000000,21621.85000000,183.18487000,1662900059999
"9/11/2022, 12:41:00 PM",21622.76000000,21624.37000000,21611.46000000,21619.93000000,182.55994000,1662900119999
"9/11/2022, 12:42:00 PM",21619.93000000,21633.70000000,21618.48000000,21631.32000000,230.70606000,1662900179999
"9/11/2022, 12:43:00 PM",21631.32000000,21636.41000000,21626.09000000,21630.82000000,190.31174000,1662900239999
"9/11/2022, 12:44:00 PM",21630.82000000,21642.73000000,21629.05000000,21642.13000000,203.17014000,1662900299999
"9/11/2022, 12:45:00 PM",21641.34000000,21653.15000000,21632.54000000,21641.10000000,353.75910000,1662900359999
"9/11/2022, 12:46:00 PM",21642.14000000,21642.53000000,21618.74000000,21621.53000000,233.27623000,1662900419999
"9/11/2022, 12:47:00 PM",21623.15000000,21623.54000000,21605.97000000,21610.04000000,262.05847000,1662900479999
"9/11/2022, 12:48:00 PM",21610.04000000,21628.22000000,21610.04000000,21623.02000000,211.56784000,1662900539999
"9/11/2022, 12:49:00 PM",21623.62000000,21630.90000000,21622.88000000,21627.49000000,124.32083000,1662900599999
"9/11/2022, 12:50:00 PM",21628.26000000,21630.28000000,21612.94000000,21613.69000000,131.46000000,1662900659999
"9/11/2022, 12:51:00 PM",21613.69000000,21615.15000000,21605.00000000,21610.85000000,142.45016000,1662900719999
"9/11/2022, 12:52:00 PM",21610.85000000,21619.71000000,21609.61000000,21612.78000000,161.17576000,1662900779999
"9/11/2022, 12:53:00 PM",21611.96000000,21615.07000000,21603.94000000,21610.20000000,179.44613000,1662900839999
"9/11/2022, 12:54:00 PM",21610.92000000,21611.40000000,21601.22000000,21602.89000000,198.23495000,1662900899999
"9/11/2022, 12:55:00 PM",21603.63000000,21606.17000000,21595.00000000,21604.97000000,202.67303000,1662900959999
"9/11/2022, 12:56:00 PM",21603.95000000,21615.80000000,21603.95000000,21613.93000000,244.69075000,1662901019999
"9/11/2022, 12:57:00 PM",21614.65000000,21633.39000000,21612.87000000,21621.26000000,172.84462000,1662901079999
"9/11/2022, 12:58:00 PM",21621.92000000,21629.52000000,21619.23000000,21621.66000000,173.52865000,1662901139999
"9/11/2022, 12:59:00 PM",21622.68000000,21623.01000000,21611.53000000,21615.47000000,150.87575000,1662901199999
"9/11/2022, 1:00:00 PM",21616.74000000,21627.32000000,21612.58000000,21614.06000000,197.44313000,1662901259999
"9/11/2022, 1:01:00 PM",21613.14000000,21614.51000000,21589.00000000,21590.51000000,236.90392000,1662901319999
"9/11/2022, 1:02:00 PM",21591.42000000,21598.89000000,21588.14000000,21592.90000000,174.09959000,1662901379999
"9/11/2022, 1:03:00 PM",21591.64000000,21600.23000000,21580.50000000,21586.75000000,259.42861000,1662901439999
"9/11/2022, 1:04:00 PM",21588.40000000,21588.74000000,21576.15000000,21583.16000000,222.27007000,1662901499999
"9/11/2022, 1:05:00 PM",21583.93000000,21589.30000000,21580.20000000,21583.24000000,149.44563000,1662901559999
"9/11/2022, 1:06:00 PM",21583.24000000,21599.48000000,21580.67000000,21592.04000000,212.63638000,1662901619999
"9/11/2022, 1:07:00 PM",21592.04000000,21593.31000000,21560.67000000,21563.64000000,317.74942000,1662901679999
"9/11/2022, 1:08:00 PM",21563.64000000,21576.17000000,21561.22000000,21565.40000000,232.64642000,1662901739999
"9/11/2022, 1:09:00 PM",21566.28000000,21567.53000000,21553.59000000,21560.74000000,216.80578000,1662901799999
"9/11/2022, 1:10:00 PM",21559.51000000,21565.73000000,21550.00000000,21556.87000000,324.21691000,1662901859999
"9/11/2022, 1:11:00 PM",21556.56000000,21573.26000000,21553.83000000,21564.03000000,254.68038000,1662901919999
"9/11/2022, 1:12:00 PM",21564.03000000,21574.67000000,21558.26000000,21568.63000000,220.52984000,1662901979999
"9/11/2022, 1:13:00 PM",21567.41000000,21586.74000000,21566.29000000,21580.34000000,230.77473000,1662902039999
"9/11/2022, 1:14:00 PM",21581.28000000,21586.98000000,21579.12000000,21585.81000000,149.01931000,1662902099999
"9/11/2022, 1:15:00 PM",21585.81000000,21587.62000000,21568.77000000,21575.72000000,182.00100000,1662902159999
"9/11/2022, 1:16:00 PM",21575.72000000,21583.00000000,21562.44000000,21564.44000000,178.87306000,1662902219999
"9/11/2022, 1:17:00 PM",21565.46000000,21572.33000000,21557.61000000,21569.28000000,245.74553000,1662902279999
"9/11/2022, 1:18:00 PM",21569.28000000,21577.89000000,21568.60000000,21572.69000000,172.07106000,1662902339999
"9/11/2022, 1:19:00 PM",21571.71000000,21582.00000000,21567.96000000,21577.19000000,183.19687000,1662902399999
"9/11/2022, 1:20:00 PM",21577.19000000,21580.82000000,21566.33000000,21572.71000000,111.11610000,1662902459999
"9/11/2022, 1:21:00 PM",21572.08000000,21573.76000000,21565.00000000,21566.69000000,141.77542000,1662902519999
"9/11/2022, 1:22:00 PM",21565.97000000,21568.48000000,21555.17000000,21565.41000000,188.23619000,1662902579999
"9/11/2022, 1:23:00 PM",21565.41000000,21566.40000000,21555.31000000,21560.09000000,176.03032000,1662902639999
"9/11/2022, 1:24:00 PM",21560.09000000,21565.64000000,21555.01000000,21556.66000000,147.40892000,1662902699999
"9/11/2022, 1:25:00 PM",21557.50000000,21573.10000000,21550.00000000,21569.72000000,258.10948000,1662902759999
"9/11/2022, 1:26:00 PM",21570.75000000,21571.77000000,21557.65000000,21564.05000000,233.56435000,1662902819999
"9/11/2022, 1:27:00 PM",21564.41000000,21565.25000000,21558.30000000,21561.10000000,112.38084000,1662902879999
"9/11/2022, 1:28:00 PM",21561.10000000,21568.91000000,21556.07000000,21560.80000000,194.22387000,1662902939999
"9/11/2022, 1:29:00 PM",21560.80000000,21571.00000000,21559.00000000,21564.58000000,135.15614000,1662902999999
"9/11/2022, 1:30:00 PM",21564.69000000,21567.61000000,21558.07000000,21565.10000000,164.52639000,1662903059999
"9/11/2022, 1:31:00 PM",21565.10000000,21566.23000000,21560.25000000,21560.42000000,113.81617000,1662903119999
"9/11/2022, 1:32:00 PM",21560.42000000,21563.03000000,21551.53000000,21558.02000000,123.00765000,1662903179999
"9/11/2022, 1:33:00 PM",21558.64000000,21572.82000000,21556.06000000,21566.43000000,206.14495000,1662903239999
"9/11/2022, 1:34:00 PM",21567.05000000,21567.97000000,21558.91000000,21561.91000000,99.10612000,1662903299999
"9/11/2022, 1:35:00 PM",21561.91000000,21564.73000000,21558.85000000,21559.44000000,88.17101000,1662903359999
"9/11/2022, 1:36:00 PM",21559.44000000,21560.14000000,21540.59000000,21545.24000000,260.65820000,1662903419999
"9/11/2022, 1:37:00 PM",21545.24000000,21547.23000000,21506.30000000,21526.24000000,426.53719000,1662903479999
"9/11/2022, 1:38:00 PM",21525.68000000,21544.85000000,21520.11000000,21539.21000000,247.77879000,1662903539999
"9/11/2022, 1:39:00 PM",21538.18000000,21553.59000000,21536.67000000,21546.26000000,181.94502000,1662903599999
"9/11/2022, 1:40:00 PM",21545.04000000,21550.27000000,21531.90000000,21545.03000000,213.21785000,1662903659999
